Daily Discharge and Daily Water Level
  ID,PARAM,TYPE,YEAR,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
01AN002,1,1,1985,28,2.9,B,4.5,B,11,B,16,,32.6,,16.3,,2.85,,2.31,,1.74,,1.75,,7.3,B,5.4,B
01AN002,1,1,1985,29,2.83,B,,,15,B,15.5,,26.6,,17.4,,2.75,,2.22,,1.76,,1.69,,6.8,B,5.1,B
01AN002,1,1,1985,30,2.8,B,,,20.5,B,14.9,,22.1,,17.8,,2.78,,1.97,,1.66,,1.62,,6.5,B,4.75,B
01AN002,1,1,1985,31,2.75,B,,,23.5,B,,,18.8,,,,2.62,,1.98,,,,1.57,,,,4.55,B
01AN002,1,1,1986,1,4.2,B,35,B,3.55,B,165,B,46.7,,24,,5.47,,47.2,,13.4,,18.8,,5.91,,33,B
01AN002,1,1,1986,2,4.02,B,25,B,3.49,B,152,B,42.8,,38.8,,5.14,,32.6,,11.4,,18.3,,6.14,,14,B
01AN002,1,1,1986,3,3.9,B,20,B,3.42,B,148,,38.5,,52.3,,4.8,,21.8,,10.6,,15.4,,7.24,,15,B
01AN002,1,1,1986,4,3.75,B,15.5,B,3.39,B,122,,33.4,,38,,4.46,,19.3,,9.7,,14,,7.17,,60,B
01AN002,1,1,1986,5,3.6,B,13,B,3.3,B,99.3,,30.1,,29.8,,4.44,,15.6,,8.62,,15.7,,6.78,,73,B
01AN002,1,1,1986,6,3.5,B,11.5,B,3.23,B,72.5,,27.2,,25.3,,4.6,,12,,7.89,,14.3,,5.25,,61.3,
01AN002,1,1,1986,7,3.37,B,10.3,B,3.18,B,57.2,,24.4,,20.5,,4.43,,9.61,,8.21,,13,,6.93,,49,
01AN002,1,1,1986,8,3.25,B,9.2,B,3.12,B,46.2,,21.9,,20,,4.01,,9.98,,7.36,,11.7,,5.98,,40.5,
01AN002,1,1,1986,9,3.13,B,8.3,B,3.08,B,68.6,,19.8,,41.2,,3.83,,21.7,,6.65,,10.9,,6.14,,33,B
01AN002,1,1,1986,10,3.05,B,7.4,B,3.02,B,128,,18.1,,32.2,,3.58,,32.6,,6.44,,10.7,,7.81,,27,B
01AN002,1,1,1986,11,2.98,B,6.8,B,2.98,B,140,,16.8,,23.4,,3.32,,27.8,,7.33,,9.84,,7.46,,23,B
01AN002,1,1,1986,12,2.89,B,6.3,B,2.92,B,151,,15.5,,19,,3.19,,21.2,,31.7,,9.23,,6.84,,19,B
01AN002,1,1,1986,13,2.8,B,5.9,B,2.88,B,172,,14.4,,16,,3.13,,16.4,,43.3,,8.49,,6.6,,16.5,B
01AN002,1,1,1986,14,2.72,B,5.78,B,2.84,B,144,,13.3,,14.2,,2.95,,12.1,,27.6,,8.46,,6,B,14,B
01AN002,1,1,1986,15,2.67,B,5.4,B,2.82,B,121,,12.3,,12.8,,4.78,,9.68,,18.7,,9.93,,6.3,B,12,B
01AN002,1,1,1986,16,2.6,B,5.2,B,2.8,B,106,,11.3,,11.4,,6.44,,8.43,,14.7,,9.68,,5.8,B,10.8,B
01AN002,1,1,1986,17,2.53,B,5,B,2.78,B,103,,10.9,,10.5,,6.29,,8.05,,12.6,,8.78,,6.3,B,9.3,B
01AN002,1,1,1986,18,2.49,B,4.8,B,2.76,B,93.8,,10.6,,9.26,,6.31,,7.45,,10.6,,7.96,,6,B,8.77,B
01AN002,1,1,1986,19,2.45,B,4.62,B,2.9,B,73.3,,10,,8.02,,7.78,,52.7,,9.4,,7.5,,5.2,B,8.1,B
01AN002,1,1,1986,20,3,B,4.52,B,5,B,60.1,,9.45,,7.15,,6.7,,58.8,,8.62,,7.14,,5.8,B,7.7,B
01AN002,1,1,1986,21,5.5,B,4.4,B,10.4,B,54.6,,9.03,,6.67,,5.26,,37.9,,7.76,,6.88,,8,B,7.4,B
01AN002,1,1,1986,22,8.24,B,4.22,B,15,B,64.5,,9.46,,6.36,,4.48,,26.2,,7.1,,6.7,,8.4,B,7.2,B
01AN002,1,1,1986,23,23,B,4.16,B,23,B,86.7,,19.7,,5.97,,3.8,,18.1,,7.49,,6.66,,9.2,B,7,B
01AN002,1,1,1986,24,19,B,4.02,B,20,B,183,,72.2,,5.65,,3.26,,17.3,,21.6,,6.81,,9.8,B,7.2,B
01AN002,1,1,1986,25,16.5,B,3.95,B,18,B,144,,121,,5.36,,2.74,,34,,28.5,,6.67,,17,B,7.6,B
01AN002,1,1,1986,26,13,B,3.85,B,17,B,110,,82.7,,5.17,,2.77,,41.9,,29.3,,6.35,,18,B,9.6,B
01AN002,1,1,1986,27,25,B,3.79,B,30,B,94.5,,53,,4.85,,9.53,,32.3,,23.2,,6.15,,30,B,15,B
01AN002,1,1,1986,28,46,B,3.7,B,44,B,77.2,,39.6,,5.46,,9.57,,36.6,,17.8,,6.11,,68,B,11.5,B
01AN002,1,1,1986,29,76,B,,,48,B,63,,35.6,,5.94,,9.73,,28.3,,14.7,,6,,60,B,10.5,B
01AN002,1,1,1986,30,59,B,,,70,B,52.9,,30.8,,5.67,,8.21,,20.9,,14.3,,5.98,,50,B,9.8,B
01AN002,1,1,1986,31,48,B,,,120,B,,,26.6,,,,14.1,,16.6,,,,6.09,,,,9.4,B
01AN002,1,1,1987,1,9,B,3.82,B,2.6,B,130,B,49.6,,9.6,,8.24,,2.34,,1.6,,5.2,,13.9,,62.1,
01AN002,1,1,1987,2,8.6,B,3.78,B,2.55,B,205,B,46.9,,8.44,,6.73,,2.23,,1.53,,23,,11.8,,104,
01AN002,1,1,1987,3,8.2,B,3.74,B,2.5,B,207,,38.3,,7.02,,5.69,,2.16,,1.48,,23.8,,10.4,,65.1,
01AN002,1,1,1987,4,7.9,B,3.7,B,2.45,B,210,,30.6,,6.13,,5.07,,2.37,,1.49,,20.8,,9.96,,44.5,
01AN002,1,1,1987,5,7.5,B,3.66,B,2.41,B,201,,25.8,,5.77,,4.72,,2.38,,1.47,,27,,13.5,,34.3,
01AN002,1,1,1987,6,7.3,B,3.62,B,2.38,B,173,,24.8,,6.71,,4.37,,1.98,,1.46,,21.2,,14.4,,27.7,
01AN002,1,1,1987,7,7,B,3.58,B,2.35,B,187,,27.8,,12.7,,4,,1.95,,1.49,,15.9,,12.5,,23.8,
01AN002,1,1,1987,8,6.7,B,3.54,B,2.32,B,162,,26.1,,13.8,,3.6,,1.93,,1.44,,13.6,,10.2,,20.8,
01AN002,1,1,1987,9,6.45,B,3.49,B,2.29,B,114,,21.9,,15.6,,3.36,,1.88,,2.5,,14.1,,10.1,,17.9,B
01AN002,1,1,1987,10,6.2,B,3.45,B,2.26,B,91.7,,18.8,,31.2,,3.1,,1.91,,9.25,,12.2,,11.9,,16,B
01AN002,1,1,1987,11,6,B,3.4,B,2.22,B,97.3,,16.5,,39.2,,2.95,,2,,6.49,,10.4,,11.5,,14.1,B
01AN002,1,1,1987,12,5.8,B,3.35,B,2.19,B,105,,15.1,,29,,3.03,,2.24,,4.84,,8.8,,10.7,,12.7,B
01AN002,1,1,1987,13,5.6,B,3.3,B,2.16,B,89.1,,14.5,A,26.4,,2.92,,2.15,,3.73,,7.8,,9.94,,11.2,B
01AN002,1,1,1987,14,5.4,B,3.25,B,2.13,B,75.1,,13.9,E,21.9,,2.91,,1.88,,4.44,,6.93,,10.8,,10.5,B
01AN002,1,1,1987,15,5.25,B,3.2,B,2.1,B,65.5,,13.5,E,19.9,,2.83,,1.77,,8.53,,6.5,,10.6,,9.82,
01AN002,1,1,1987,16,5.1,B,3.16,B,2.08,B,61.6,,20.5,E,18.2,,2.74,,1.93,,6.96,,6.24,,9.06,,11.6,B
01AN002,1,1,1987,17,4.95,B,3.11,B,2.05,B,59.3,,16.2,E,13.9,,2.7,,2.16,,5.6,,5.65,,9.71,,11.3,B
01AN002,1,1,1987,18,4.8,B,3.08,B,2.09,B,63,,13.3,E,11.1,,2.67,,2.02,,4.79,,5.35,,13.7,,11,B
01AN002,1,1,1987,19,4.63,B,3.04,B,2.16,B,73.9,,11.8,E,9.67,,2.45,,1.83,,3.95,,5.33,,18.6,,10.7,B
01AN002,1,1,1987,20,4.57,B,3,B,2.28,B,70.2,,10.7,E,10.3,,2.33,,1.7,,3.46,,5.36,,17.7,,10.3,B
01AN002,1,1,1987,21,4.48,B,2.96,B,2.39,B,57.6,,10,E,8.66,,2.38,,1.59,,3.71,,5.1,,42.1,,10,B
01AN002,1,1,1987,22,4.38,B,2.92,B,3,B,51,,9.5,E,7.11,,2.3,,1.53,,11.7,,5.04,,40.5,,9.8,B
01AN002,1,1,1987,23,4.3,B,2.88,B,4,B,43.7,,10.3,E,6.34,,2.29,,1.6,,19.4,,5.08,,28,,9.6,B
01AN002,1,1,1987,24,4.24,B,2.84,B,5.8,B,36.9,,9,E,6.11,,2.5,,1.54,,16.7,,4.85,,21.9,,9.3,B
01AN002,1,1,1987,25,4.18,B,2.8,B,7.7,B,34.5,,8,E,5.89,,2.95,,1.47,,12,,5.16,,19,,9.1,B
01AN002,1,1,1987,26,4.12,B,2.75,B,11,B,29.5,,7.3,A,5.19,,3.67,,1.5,,8.84,,10.2,,17,,8.9,B
01AN002,1,1,1987,27,4.04,B,2.7,B,16.5,B,25.2,,6.58,,5.08,,3.67,,1.57,,7.08,,10.7,,14.6,,8.7,B
01AN002,1,1,1987,28,3.97,B,2.65,B,25,B,22,,6.27,,9.25,,3.24,,1.45,,5.64,,9.33,,11.8,,8.5,B
01AN002,1,1,1987,29,3.92,B,,,39,B,22.4,,6.4,,13.1,,2.67,,1.45,,4.97,,16.3,,10.1,,8.3,B
01AN002,1,1,1987,30,3.88,B,,,56,B,34.3,,6.11,,9.52,,2.37,,1.72,,4.45,,21.8,,12.6,,8.1,B
01AN002,1,1,1987,31,3.85,B,,,80,B,,,7.46,,,,2.33,,1.72,,,,17.2,,,,8,B
01AN002,1,1,1988,1,7.8,B,7.2,B,11.3,B,104,,53.1,,12.7,,6.5,,2.44,,15.1,,3.06,,13,E,63.8,
01AN002,1,1,1988,2,7.7,B,7.64,B,10.7,B,94.4,,45.2,,12,,7.47,,2.22,,11.3,,2.92,,30,E,48.4,
01AN002,1,1,1988,3,7.55,B,8.4,B,10,B,84.5,,38.9,,11.3,,6.54,,2.1,,9.27,,2.8,,70,E,38.4,
01AN002,1,1,1988,4,7.4,B,11.2,B,9.6,B,89.4,,34.2,,10.1,,5.94,,2.15,,7.97,,2.83,,41,E,32.3,
01AN002,1,1,1988,5,7.3,B,10.7,B,9.3,B,86.5,,31.5,,9.15,,6.03,,6.39,,8.35,,2.75,,29,E,23.4,
01AN002,1,1,1988,6,7.2,B,10,B,8.9,B,70.4,,27.6,,11.2,,4.82,,5.83,,11.3,,2.8,,24,E,17.5,B
01AN002,1,1,1988,7,7.05,B,9.5,B,8.7,B,57.1,,24.3,,10.7,,4.09,,4.28,,9.63,,3.18,A,21,E,18.7,B
01AN002,1,1,1988,8,6.9,B,9.2,B,8.54,B,53.5,,21.2,,8.92,,3.63,,8.36,,7.79,,3.13,E,18,E,16.5,B
01AN002,1,1,1988,9,6.8,B,8.8,B,8.39,B,49.7,,18.9,,7.91,,3.09,,7.97,,6.55,,3.16,E,16.2,E,11.2,B
01AN002,1,1,1988,10,6.7,B,8.5,B,8.2,B,65.8,,16.9,,7.02,,2.78,,5.85,,5.9,,5,E,15,E,9.3,B
01AN002,1,1,1988,11,6.6,B,8.2,B,8.6,B,93.9,,15.2,,6.81,,2.79,,4.4,,5.28,,8.6,E,17,E,8.4,B
01AN002,1,1,1988,12,6.5,B,8,B,9.5,B,69.7,,18.9,,6.25,,3.23,,3.38,,4.82,,14.8,E,19.6,E,8,B
01AN002,1,1,1988,13,6.4,B,7.85,B,8.8,B,52.5,,20.3,,5.8,,4.61,,2.86,,4.44,,12,E,14.7,E,7.6,B
01AN002,1,1,1988,14,6.29,B,7.8,B,8.4,B,47.2,,16.9,,5.41,,3.6,,2.67,,4.27,,10.2,E,17,E,7.2,B
01AN002,1,1,1988,15,6.2,B,8,B,8,B,42.4,,14.4,,5.31,,3.21,,4.5,,4.38,,8,E,19,E,6.8,B
01AN002,1,1,1988,16,6.1,B,8.6,B,7.7,B,40.1,,12.7,,5.18,,2.82,,18.5,,3.93,,6.3,E,15,E,6.5,B
01AN002,1,1,1988,17,6,B,10,B,7.4,B,55.5,,12,,4.76,,2.88,,28.7,,3.83,,5.2,E,14.4,A,6.2,B
01AN002,1,1,1988,18,5.9,B,9.6,B,7.2,B,59.8,,16.4,,4.7,,2.73,,16.3,,3.52,,4.4,E,36,,5.9,B
01AN002,1,1,1988,19,7.6,B,9.1,B,7.6,B,54.6,,16.3,,4.64,,2.62,,11.1,,4.84,,4.14,A,32.3,,5.65,B
01AN002,1,1,1988,20,9,B,8.6,B,8.7,B,51.1,,14.6,,4.39,,2.58,,7.86,,4.97,,24.8,E,25,,5.4,B
01AN002,1,1,1988,21,11.5,B,9.5,B,8.2,B,50.4,,13.1,,4.19,,2.68,,6.68,,4.52,,34,E,42.3,,5.2,B
01AN002,1,1,1988,22,13.3,B,10.3,B,7.8,B,52.1,,11.7,,3.98,,2.73,,6.83,,5.55,,25,E,65.7,,5,B
01AN002,1,1,1988,23,12.3,B,11.7,B,7.4,B,58.7,,10.7,,3.8,,2.73,,6.54,,5.44,,35,E,48.9,,4.8,B
01AN002,1,1,1988,24,11.3,B,13.2,B,7.3,B,54.4,,10.3,,3.82,,2.54,,5.94,,4.83,,41,E,35.4,,4.65,B
01AN002,1,1,1988,25,10.5,B,15,B,9,B,58,,10.5,,3.36,,2.51,,5.29,,4.32,,38,E,27.7,,4.5,B
01AN002,1,1,1988,26,9.8,B,14.5,B,32.5,B,68.1,,18.4,,3.58,,2.56,,24.7,,4.01,,40,E,24.3,,4.9,B
01AN002,1,1,1988,27,9,B,13.8,B,150,B,59.3,,22.6,,3.94,,2.57,,24.5,,3.7,,31.2,E,21,,4.6,B
01AN002,1,1,1988,28,8.4,B,12.9,B,235,,50.6,,17.4,,3.58,,3.53,,16.3,,3.29,,25,E,28.2,,4.4,B
01AN002,1,1,1988,29,7.9,B,12.2,B,207,,48.8,,13.9,,3.24,,4,,11.8,,3.27,,20,E,120,,4.8,B
01AN002,1,1,1988,30,7.6,B,,,158,,65.3,,11.7,,6.21,,3.35,,19.6,,3.16,,17.8,E,97.9,,4.6,B
01AN002,1,1,1988,31,7.3,B,,,114,,,,10.9,,,,2.71,,21.9,,,,15.3,E,,,4.4,B
01AN002,1,1,1989,1,4.2,B,2.55,B,4.9,B,57,B,46,,13.3,,3.48,,6.59,A,6.35,,7.08,,4.71,,10.6,B
01AN002,1,1,1989,2,4.05,B,2.42,B,4.2,B,53,B,50.1,,14.2,,3.7,,5.15,A,13.8,,7.08,,8.28,,9.9,B
01AN002,1,1,1989,3,3.95,B,2.38,B,3.64,B,50,B,116,,14,,4.53,,4.16,,17.8,A,7.15,,7.39,,9.4,B
01AN002,1,1,1989,4,3.78,B,2.33,B,3.35,B,63,B,101,,12.7,,3.92,,3.56,,13,E,8.28,,7.02,,8.9,B
01AN002,1,1,1989,5,3.66,B,2.28,B,3.1,B,90,B,69.6,,11.4,,3.53,,35.1,,10.3,E,8.27,,6.92,,8.5,B
01AN002,1,1,1989,6,3.55,B,2.22,B,2.8,B,128,B,53.8,,10.1,,3.37,,240,A,8.11,E,7.14,,6.27,,8.1,B
01AN002,1,1,1989,7,3.44,B,2.18,B,2.63,B,233,,92.2,,9.96,,3.12,,159,A,6.77,A,6.23,,7.07,,7.7,B
01AN002,1,1,1989,8,3.36,B,2.14,B,2.48,B,171,,106,,9.81,,3.13,,89.4,A,6.16,,6.55,,6.99,,7.3,B
01AN002,1,1,1989,9,3.47,B,2.1,B,2.35,B,75.2,,81.6,,9.18,,2.89,,66.4,A,5.71,,6.52,,8.32,,6.9,B
01AN002,1,1,1989,10,3.56,B,2.04,B,2.2,B,63.2,,61.2,,8.23,,2.89,,45,A,5.31,,5.86,,36.7,,6.7,B
01AN002,1,1,1989,11,3.42,B,2,B,2.08,B,58.4,,64.1,,10.7,,9.06,,30.3,A,5.02,,5.12,,38.6,,6.3,B
01AN002,1,1,1989,12,3.34,B,1.97,B,1.97,B,53.4,,70.5,,13.2,,15.4,,22.8,,4.65,,4.82,,29.9,,6,B
01AN002,1,1,1989,13,3.24,B,1.94,B,1.89,B,48.2,,57.4,,12.3,,13.2,,26.3,A,4.65,,4.7,,23,,5.9,B
01AN002,1,1,1989,14,3.2,B,1.9,B,3.31,B,47.5,,50.5,,10.3,,9.49,,40.1,A,4.3,,4.35,,19.1,,5.7,B
01AN002,1,1,1989,15,3.25,B,1.95,B,6,B,42.6,,48.2,,8.69,,8.05,,31.4,A,4.54,,4.07,,26.5,,5.4,B
01AN002,1,1,1989,16,3.35,B,1.93,B,20,B,43.5,,42.9,,8.28,,6.62,,22.4,A,5.24,,3.92,,46.2,,5.2,B
01AN002,1,1,1989,17,3.41,B,1.9,B,33,B,44.2,,37.3,,10.9,,6.96,,19.5,E,5.38,,4.39,,69.7,,5,B
01AN002,1,1,1989,18,3.37,B,1.88,B,27.2,B,43,,32.6,,10.5,,6.41,,17,E,5.57,,4.68,,70.3,,4.9,B
01AN002,1,1,1989,19,3.29,B,1.86,B,23,B,39.1,,28.6,,10.7,,5.62,,15,E,5.62,,4.56,,49.3,,4.7,B
01AN002,1,1,1989,20,3.22,B,1.84,B,19,B,43.9,,25,,9.31,,4.66,,13.5,E,5.62,,4.34,,37,,4.5,B
01AN002,1,1,1989,21,3.14,B,2.04,B,15,B,44.5,,22.9,,7.92,,4.19,,12,E,7.61,,4.46,,30.6,,4.3,B
01AN002,1,1,1989,22,3.04,B,5.2,B,13,B,41.3,,22.1,,6.96,,3.49,,13.3,E,7.57,A,5.24,,25.7,,4.2,B
01AN002,1,1,1989,23,2.97,B,11.1,B,11.7,B,40.9,,19.9,,5.97,,3.15,,14.3,E,6.8,A,4.76,,22.5,B,4.1,B
01AN002,1,1,1989,24,2.9,B,10.9,B,10.6,B,36.3,,17.8,,5.46,,2.76,,13,E,6.5,A,4.51,,19.2,B,4,B
01AN002,1,1,1989,25,2.84,B,9.7,B,9.85,B,46.3,,17.5,,5.2,,2.58,,12,E,6.49,,4.15,,16,B,3.9,B
01AN002,1,1,1989,26,2.78,B,8,B,9.6,B,49.2,,17.3,,4.98,,2.39,,10.9,E,6.47,,4.04,,13.9,B,3.8,B
01AN002,1,1,1989,27,2.71,B,6.8,B,13,B,49.7,,18,,4.77,,2.3,,9.66,,6.86,,3.86,,12.9,B,3.72,B
01AN002,1,1,1989,28,2.66,B,5.9,B,22,B,47.5,,20.2,,4.4,,3.06,,8.42,,7.1,,3.79,,11.7,B,3.66,B
01AN002,1,1,1989,29,2.59,B,,,65,B,45.4,,18.3,,4.16,,12.9,A,7.35,,7.02,,3.53,,12,B,3.6,B
01AN002,1,1,1989,30,2.54,B,,,76,B,46.5,,15.4,,3.75,,12.5,A,6.85,,7.06,,3.42,,11.5,B,3.55,B
01AN002,1,1,1989,31,2.49,B,,,64,B,,,14.3,,,,8.7,A,6.82,,,,3.23,,,,3.5,B
01AN002,1,1,1990,1,6,B,35,B,9,B,30,B,40.4,,45.7,,7.57,,46.3,,4.1,,3.85,,15,,33.7,
01AN002,1,1,1990,2,13.5,B,30,B,8.2,B,40,B,38,,34.3,,6.98,,75.8,,3.86,,3.8,,12.5,,28.1,
01AN002,1,1,1990,3,12.8,B,28,B,7.5,B,55,B,32.7,,26.8,,6.4,,56.8,,4.54,,3.76,,11.8,,24.1,
01AN002,1,1,1990,4,11.9,B,24,B,6.95,B,90,B,27.3,,22.2,,6.16,,35.7,,4.38,,3.61,,11.8,,21.1,
01AN002,1,1,1990,5,11.1,B,22,B,6.6,B,127,B,24,,19.8,,6.22,,23.3,,4.04,,4.03,,11.5,,69.4,
01AN002,1,1,1990,6,10.6,B,20,B,6.3,B,129,,29.7,,17.5,,5.57,,17.1,,3.79,,4.64,,11,,72.9,
01AN002,1,1,1990,7,10,B,18.8,B,5.95,B,104,,37.7,,15.5,,5.04,,13.5,,3.71,,4.68,,18.6,,52.9,
01AN002,1,1,1990,8,9.6,B,17.2,B,5.7,B,78.2,,31.7,,17.1,,4.79,,11.4,,4.51,,4.17,,20.5,,39.2,
01AN002,1,1,1990,9,9,B,16.6,B,5.4,B,61.5,,27,,15.5,,4.56,,11.6,,4.57,,4.14,,17,,33.1,
01AN002,1,1,1990,10,9.2,B,20,B,5.2,B,57.1,,23,,13.5,,4.83,,10.8,,4.08,,7.02,,14.4,,28.2,
01AN002,1,1,1990,11,9.8,B,33,B,6.6,B,48.2,,24.2,,11.8,,4.98,,9.6,,3.88,,8.98,,27,,24.1,
01AN002,1,1,1990,12,10.6,B,28.5,B,8,B,43.9,,31.3,,10.7,,4.28,,12.7,,3.47,,8.32,,49.9,,19.8,
01AN002,1,1,1990,13,10,B,25.5,B,9.3,B,40.3,,24.6,,9.91,,3.81,,13.4,,3.26,,7.66,,36.3,,20.4,
01AN002,1,1,1990,14,9.4,B,22,B,10.7,B,40.9,,37.1,,8.83,,3.55,,10.7,,3.09,,7.27,,26.4,,20,B
01AN002,1,1,1990,15,9,B,19,B,12.1,B,55.9,,45.4,,8.04,,3.34,,11,,3.05,,8.59,,21.5,,19.2,B
01AN002,1,1,1990,16,8.77,B,16.5,B,13.5,B,138,,34.8,,7.72,,3.25,,9.31,,3.03,,8.76,,18.4,,21.9,B
01AN002,1,1,1990,17,8.4,B,14.8,B,23,B,165,,28.7,,7.56,,3,,7.64,,2.96,,7.65,,17.1,,30.9,B
01AN002,1,1,1990,18,10.8,B,13.2,B,30,B,175,,36.7,,6.98,,2.82,,6.98,,2.84,,6.66,,23.4,,34.1,B
01AN002,1,1,1990,19,13.2,B,12.2,B,68,B,125,,73.7,,8.52,,2.73,,14.5,,2.75,,6.12,,31.2,,66.7,B
01AN002,1,1,1990,20,15.6,B,11.4,B,64,B,93,,56.6,,11,,2.66,,16.8,,2.85,,5.97,,59.7,,64.5,
01AN002,1,1,1990,21,14,B,10.5,B,70,B,103,,44.7,,15.7,,2.7,,11.9,,4.37,,5.5,,76.5,,49.2,
01AN002,1,1,1990,22,13.2,B,9.8,B,65,B,104,,44.2,,15.4,,2.48,,9.1,,4.78,,4.97,,61.3,,68.1,
01AN002,1,1,1990,23,12.4,B,11.5,B,61,B,85,,114,,14.3,,2.77,,7.54,,5,,4.76,,56.3,,125,
01AN002,1,1,1990,24,11.8,B,13,B,94,B,71.6,,125,,24.2,,5.3,,6.46,,6.75,,11.5,,57.6,,191,
01AN002,1,1,1990,25,10.9,B,12,B,75,B,60.9,,81.1,,29.6,,40.1,,5.83,,6.72,,44.7,,68.2,,174,
01AN002,1,1,1990,26,15,B,11.2,B,60,B,56.1,,53.8,,20.1,,81.1,,5.41,,5.54,,33.5,,66.2,,116,
01AN002,1,1,1990,27,70,B,10.5,B,51,B,56.9,,41.6,,14.5,,61.7,,4.99,,4.87,,23.6,,50.4,,66.8,
01AN002,1,1,1990,28,60,B,9.89,B,43,B,60.9,,33.7,,11.8,,35.6,,4.69,,4.35,,18.4,,44,,49.7,B
01AN002,1,1,1990,29,50,B,,,37,B,51.7,,27.5,,10.2,,21.9,,4.55,,4.04,,16,,45.7,,49.3,B
01AN002,1,1,1990,30,45,B,,,34.5,B,45.1,,34.7,,8.66,,15.7,,4.74,,3.88,,20.8,,42.4,,59.1,B
01AN002,1,1,1990,31,40,B,,,32,B,,,62.1,,,,12.1,,4.49,,,,18.9,,,,76,B
01AN002,1,1,1991,1,62,B,8.4,B,4.8,B,38,B,49.3,,17.3,,5.65,,2.72,,28.3,,33.7,,22.7,,12.7,
01AN002,1,1,1991,2,54,B,8.2,B,26,B,31.5,B,47,,20.2,,5.29,,2.7,,18.2,,28.2,,36.6,,12.1,
01AN002,1,1,1991,3,48,B,8.1,B,49,B,28,B,126,,17.7,,4.97,,2.62,,12.7,,24.4,,35.7,,7.72,
01AN002,1,1,1991,4,41,B,8,B,46,B,29.5,B,195,,15.1,,4.57,,2.5,,9.52,,20.9,,29,,10.8,
01AN002,1,1,1991,5,35,B,7.7,B,42,B,60,B,128,,13.1,,4.36,,2.67,,7.58,,17.5,,24.1,,9.88,B
01AN002,1,1,1991,6,32,B,7.6,B,35,B,149,B,83.5,,11.7,,4.1,,6.4,,6.4,,14.5,,20.5,,8.6,B
01AN002,1,1,1991,7,29,B,7.5,B,31.5,B,138,,73.7,,10.6,,3.99,,5.49,,5.46,,17.5,,18.6,,8.3,B
01AN002,1,1,1991,8,25,B,7.3,B,32,B,90.1,,69.6,,9.17,,4.02,,4.17,,4.83,,21.6,,21.2,,8,B
01AN002,1,1,1991,9,21,B,7.1,B,26,B,85.2,,56.2,,8.04,,7.04,,3.26,,4.15,,17.3,,19.8,,10.8,B
01AN002,1,1,1991,10,18,B,7,B,23,B,97.9,,46.4,,7.48,,6.2,,2.88,,3.75,,14.4,,17.2,,13,B
01AN002,1,1,1991,11,16,B,6.6,B,20,B,91.6,,39.2,,7.07,,4.95,,9.77,,3.86,,13.6,,20.8,,11.6,B
01AN002,1,1,1991,12,14,B,6.3,B,17.5,B,86.1,,35.4,,6.98,,4.44,,16.2,,4.28,,43.8,,82,,10.7,B
01AN002,1,1,1991,13,13,B,6,B,17,B,69.9,,37.2,,43.2,,3.8,,11,,4.05,,53.1,,79.5,,9.7,B
01AN002,1,1,1991,14,10.5,B,5.6,B,18,B,70.5,,31.4,,79,,3.79,,7.72,,3.7,,38.9,,58.8,,12.6,B
01AN002,1,1,1991,15,10,B,6.3,B,17,B,74.9,,26.3,,50.4,,4.3,,5.61,,3.4,,28.2,,50,,10.4,B
01AN002,1,1,1991,16,9.4,B,6.5,B,15.5,B,84.3,,23.1,,33.1,,4.72,,4.47,,3.34,,23,,45.2,,9.5,B
01AN002,1,1,1991,17,10.5,B,6.5,B,14,B,65.8,,22.8,,23.5,,4.45,,3.83,,3.44,,27.1,,39.5,,8.9,B
01AN002,1,1,1991,18,17,B,6,B,13.4,B,65.1,,35.5,,17.8,,3.96,,3.27,,3.32,,39.4,,33.2,,8.4,B
01AN002,1,1,1991,19,16,B,5.6,B,15,B,67.7,,29.5,,14.5,,3.57,,3.26,,3.18,,57.1,,27.9,,7.88,B
01AN002,1,1,1991,20,15,B,5.8,B,35,B,69.9,,23.8,,11.8,,3.27,,9.15,,4.05,,46,,25,,7.4,B
01AN002,1,1,1991,21,14,B,6.8,B,36,B,72.5,,20.2,,10.3,,3.17,,10.3,,4.12,,37.4,,22.8,,7,B
01AN002,1,1,1991,22,13,B,8,B,28,B,193,,17.5,,9.29,,3.11,,11.4,,3.87,,31.3,,20.1,,6.5,B
01AN002,1,1,1991,23,12,B,9,B,24,B,232,,15.4,,10.6,,3,,9.71,,3.62,,36.2,,18.6,,5.9,B
01AN002,1,1,1991,24,11.5,B,8.2,B,20,B,165,,15.8,,9.38,,3.16,,7.27,,3.42,,30.7,,18.4,,5.6,B
01AN002,1,1,1991,25,11,B,7.5,B,18,B,130,,17.7,,8.05,,2.95,,5.71,,7.27,,25.9,,18.1,,5.4,B
01AN002,1,1,1991,26,10.5,B,6.6,B,17,B,104,,14.7,,7.22,,2.72,,4.54,,69.1,,22.5,,16.6,,5.1,B
01AN002,1,1,1991,27,10,B,5.8,B,17.7,B,93.1,,13.4,,6.93,,2.65,,4.05,,134,,20.2,,15.1,,4.8,B
01AN002,1,1,1991,28,9.5,B,5.38,B,32,B,79,,26,,6.63,,2.61,,4.86,,81.4,,29.4,,14,,4.5,B
01AN002,1,1,1991,29,9.2,B,,,46,B,64.3,,28.5,,6.9,,2.44,,5.32,,49.3,,37.4,,13.5,,4.3,B
